experiment,key,status,inputs_hash,restarted,wall_seconds,hostname,git_commit,barrier_error_kcal,barrier_kcal,bond_max_all_pairs,bond_max_ref_pairs,bond_rms_all_pairs,category,cphf_solves,drive_calls,drive_converged,drive_outcome,drive_steps,drive_target_error,energy_ev,energy_gap_kcal,highest_tier,knob,mode_overlap_bonds,mode_overlap_reference,n_imaginary,n_targets,omega_imaginary,pes_residual_ev_ang,reaction,rmsd_all,rmsd_heavy,seed,spin_changes,tier_label,tier_T0,tier_T1,tier_T2,tier_T3,tier_T4,value
08_ablations,rxn_03-fmax-0.01,ok,0a0076757b0c86af,False,25.15956079098396,wifi-10-44-166-226.wifi.berkeley.edu,b2d810fac630583d557c8d314eb6e18040b8e547,679.4878092027051,686.1908656999598,0.4288841932570334,0.4288841932570334,0.2486382337792774,hydrogen,31,31,False,step_limit,30,0.4734585988567775,-2061.5952296544724,679.4878092027051,1,fmax,0.080382393759429,0.10471494344605253,2,2,-828.2112607112108,6.772262140494465,rxn_03,0.43538419471892026,0.43538419471892026,,False,T1,True,True,False,False,False,0.01
08_ablations,rxn_03-fmax-0.05,ok,ae9410da3b06d4d7,False,3.5872835000045598,wifi-10-44-166-226.wifi.berkeley.edu,b2d810fac630583d557c8d314eb6e18040b8e547,644.2913465674413,650.994403064696,0.4539815140558753,0.4539815140558753,0.264351371938631,hydrogen,1,1,True,flat_gradient_stall,0,0.49753220832936307,-2063.1214927171213,644.2913465674415,1,fmax,0.058829022264980775,0.04286532645120842,1,2,-880.1930089131782,2.882784809216271,rxn_03,0.5426061103801303,0.5426061103801303,,False,T1,True,True,False,True,False,0.05
08_ablations,rxn_03-full_connectivity-True,ok,3cd4ef731e3b62b7,False,3.389201084151864,wifi-10-44-166-226.wifi.berkeley.edu,b2d810fac630583d557c8d314eb6e18040b8e547,644.2913465674413,650.994403064696,0.4539815140558753,0.4539815140558753,0.264351371938631,hydrogen,1,1,True,flat_gradient_stall,0,0.49753220832936307,-2063.1214927171213,644.2913465674415,1,full_connectivity,0.05090676040519695,0.04286532645120842,1,3,-880.1930089131782,2.882784809216271,rxn_03,0.5426061103801303,0.5426061103801303,,False,T1,True,True,False,True,False,True
08_ablations,rxn_03-optimizer-BFGS,ok,3ab69186c35124cf,False,3.5440889168530703,wifi-10-44-166-226.wifi.berkeley.edu,b2d810fac630583d557c8d314eb6e18040b8e547,644.2913465674413,650.994403064696,0.4539815140558753,0.4539815140558753,0.264351371938631,hydrogen,1,1,True,flat_gradient_stall,0,0.49753220832936307,-2063.1214927171213,644.2913465674415,1,optimizer,0.058829022264980775,0.04286532645120842,1,2,-880.1930089131782,2.882784809216271,rxn_03,0.5426061103801303,0.5426061103801303,,False,T1,True,True,False,True,False,BFGS
08_ablations,rxn_03-ovlp_thresh-0.0,ok,2567ef0817a26151,False,3.7885724999941885,wifi-10-44-166-226.wifi.berkeley.edu,b2d810fac630583d557c8d314eb6e18040b8e547,644.2913465674413,650.994403064696,0.4539815140558753,0.4539815140558753,0.264351371938631,hydrogen,1,1,True,flat_gradient_stall,0,0.49753220832936307,-2063.1214927171213,644.2913465674415,1,ovlp_thresh,0.058829022264980775,0.04286532645120842,1,2,-880.1930089131782,2.882784809216271,rxn_03,0.5426061103801303,0.5426061103801303,,False,T1,True,True,False,True,False,0.0
08_ablations,rxn_03-perturb-0.05-0,ok,8e457c073f5eb6bd,False,3.9551329580135643,wifi-10-44-166-226.wifi.berkeley.edu,b2d810fac630583d557c8d314eb6e18040b8e547,643.6663431680703,650.369399665325,0.45438473541984314,0.45438473541984314,0.26521962316589787,hydrogen,1,1,True,flat_gradient_stall,0,0.49783559774341507,-2063.14859542947,643.6663431680704,1,perturb,,,0,2,nan,2.057121765056575,rxn_03,0.5898826929934643,0.5898826929934643,0,False,T1,True,True,False,False,False,0.05
08_ablations,rxn_03-reference,ok,72b3d66d549fb990,False,3.906388958916068,wifi-10-44-166-226.wifi.berkeley.edu,b2d810fac630583d557c8d314eb6e18040b8e547,644.2913465674413,650.994403064696,0.4539815140558753,0.4539815140558753,0.264351371938631,hydrogen,1,1,True,flat_gradient_stall,0,0.49753220832936307,-2063.1214927171213,644.2913465674415,1,reference,0.058829022264980775,0.04286532645120842,1,2,-880.1930089131782,2.882784809216271,rxn_03,0.5426061103801303,0.5426061103801303,,False,T1,True,True,False,True,False,
